Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
562,2,2013-06-11,16283,3037,1,0,0,0
817,2,2013-06-11,24764,4020,1,0,0,0
1114,2,2013-06-11,18465,3046,1,0,0,0
251,1,2013-06-10,17327,2353,1,0,0,0
262,1,2013-06-10,18479,3303,1,0,0,0
562,1,2013-06-10,16677,3145,1,0,0,0
817,1,2013-06-10,26359,4232,1,0,0,0
1114,1,2013-06-10,19090,3214,1,0,0,0
251,7,2013-06-09,0,0,0,0,0,0
262,7,2013-06-09,27578,4375,1,0,0,0
562,7,2013-06-09,17526,3017,1,0,0,0
817,7,2013-06-09,0,0,0,0,0,0
1114,7,2013-06-09,0,0,0,0,0,0
251,6,2013-06-08,16609,2169,1,0,0,0
262,6,2013-06-08,18495,3410,1,0,0,0
562,6,2013-06-08,14082,2712,1,0,0,0
817,6,2013-06-08,16038,2723,1,0,0,0
1114,6,2013-06-08,21021,3680,1,0,0,0
251,5,2013-06-07,19611,2455,1,1,0,0
262,5,2013-06-07,23580,3851,1,1,0,0
562,5,2013-06-07,21313,3685,1,1,0,0
817,5,2013-06-07,25921,4026,1,1,0,0
1114,5,2013-06-07,21899,3537,1,1,0,0
251,4,2013-06-06,20469,2533,1,1,0,0
262,4,2013-06-06,19540,3354,1,1,0,0
562,4,2013-06-06,19593,3252,1,1,0,0
817,4,2013-06-06,27766,4172,1,1,0,0
1114,4,2013-06-06,20694,3329,1,1,0,0
251,3,2013-06-05,19986,2501,1,1,0,0
262,3,2013-06-05,19246,3306,1,1,0,0
562,3,2013-06-05,17494,3010,1,1,0,0
817,3,2013-06-05,28326,4238,1,1,0,0
1114,3,2013-06-05,20342,3231,1,1,0,0
251,2,2013-06-04,21722,2625,1,1,0,0
262,2,2013-06-04,20700,3243,1,1,0,0
562,2,2013-06-04,20159,3200,1,1,0,0
817,2,2013-06-04,29614,4344,1,1,0,0
1114,2,2013-06-04,20661,3203,1,1,0,0
251,1,2013-06-03,25256,2869,1,1,0,0
262,1,2013-06-03,22456,3473,1,1,0,0
562,1,2013-06-03,22724,3596,1,1,0,0
817,1,2013-06-03,31778,4469,1,1,0,0
1114,1,2013-06-03,22820,3327,1,1,0,0
251,7,2013-06-02,0,0,0,0,0,0
262,7,2013-06-02,30064,4533,1,0,0,0
562,7,2013-06-02,20726,3319,1,0,0,0
817,7,2013-06-02,0,0,0,0,0,0
1114,7,2013-06-02,0,0,0,0,0,0
251,6,2013-06-01,19494,2438,1,0,0,0
262,6,2013-06-01,19346,3375,1,0,0,0
562,6,2013-06-01,14855,2868,1,0,0,0
817,6,2013-06-01,18328,2783,1,0,0,0
1114,6,2013-06-01,22735,3576,1,0,0,0
251,5,2013-05-31,28955,3220,1,1,0,0
262,5,2013-05-31,23934,3965,1,1,0,0
562,5,2013-05-31,23066,3649,1,1,0,0
817,5,2013-05-31,28106,4088,1,1,0,0
1114,5,2013-05-31,26452,3933,1,1,0,0
251,4,2013-05-30,0,0,0,1,a,0
262,4,2013-05-30,20226,3368,1,1,0,0
562,4,2013-05-30,20047,3315,1,1,0,0
817,4,2013-05-30,29343,4222,1,1,0,0
1114,4,2013-05-30,22470,3362,1,1,0,0
251,3,2013-05-29,21481,2474,1,1,0,0
262,3,2013-05-29,20397,3279,1,1,0,0
562,3,2013-05-29,19167,3174,1,1,0,0
817,3,2013-05-29,28446,4110,1,1,0,0
1114,3,2013-05-29,20134,3140,1,1,0,0
251,2,2013-05-28,21690,2599,1,1,0,0
262,2,2013-05-28,19651,3015,1,1,0,0
562,2,2013-05-28,18400,3129,1,1,0,0
817,2,2013-05-28,30517,4208,1,1,0,0
1114,2,2013-05-28,21056,3154,1,1,0,0
251,1,2013-05-27,23095,2658,1,1,0,0
262,1,2013-05-27,22174,3340,1,1,0,0
562,1,2013-05-27,22390,3686,1,1,0,0
817,1,2013-05-27,32461,4435,1,1,0,0
1114,1,2013-05-27,23541,3298,1,1,0,0
251,7,2013-05-26,0,0,0,0,0,0
262,7,2013-05-26,26695,4121,1,0,0,0
562,7,2013-05-26,16278,2925,1,0,0,0
817,7,2013-05-26,0,0,0,0,0,0
1114,7,2013-05-26,0,0,0,0,0,0
251,6,2013-05-25,18849,2847,1,0,0,0
262,6,2013-05-25,17328,3237,1,0,0,0
562,6,2013-05-25,12651,2478,1,0,0,0
817,6,2013-05-25,15081,2177,1,0,0,0
1114,6,2013-05-25,18261,2933,1,0,0,0
251,5,2013-05-24,17155,2495,1,0,0,0
262,5,2013-05-24,19870,3472,1,0,0,0
562,5,2013-05-24,17255,3309,1,0,0,0
817,5,2013-05-24,22458,3574,1,0,0,0
1114,5,2013-05-24,18594,3056,1,0,0,0
251,4,2013-05-23,15531,2113,1,0,0,0
262,4,2013-05-23,19012,3171,1,0,0,0
562,4,2013-05-23,16545,3111,1,0,0,0
817,4,2013-05-23,25265,3929,1,0,0,0
1114,4,2013-05-23,16434,2836,1,0,0,0
251,3,2013-05-22,16493,2239,1,0,0,0
262,3,2013-05-22,20277,3296,1,0,0,0
562,3,2013-05-22,17244,3077,1,0,0,0
817,3,2013-05-22,24547,3889,1,0,0,0
1114,3,2013-05-22,15479,2524,1,0,0,0
251,2,2013-05-21,19909,2617,1,0,0,1
262,2,2013-05-21,20675,3713,1,0,0,0
562,2,2013-05-21,18288,3371,1,0,0,1
817,2,2013-05-21,27783,4268,1,0,0,1
1114,2,2013-05-21,18179,2871,1,0,0,0
251,1,2013-05-20,0,0,0,0,a,0
262,1,2013-05-20,31157,4823,1,0,a,0
562,1,2013-05-20,18937,3316,1,0,a,0
817,1,2013-05-20,0,0,0,0,a,0
1114,1,2013-05-20,0,0,0,0,a,0
251,7,2013-05-19,0,0,0,0,0,0
262,7,2013-05-19,33357,5024,1,0,0,0
562,7,2013-05-19,16033,2736,1,0,0,0
817,7,2013-05-19,0,0,0,0,0,0
1114,7,2013-05-19,0,0,0,0,0,0
251,6,2013-05-18,18797,2405,1,0,0,0
262,6,2013-05-18,19787,3696,1,0,0,0
562,6,2013-05-18,13829,2614,1,0,0,0
817,6,2013-05-18,16646,2374,1,0,0,0
1114,6,2013-05-18,20447,3351,1,0,0,0
251,5,2013-05-17,19467,2397,1,1,0,0
262,5,2013-05-17,20882,3906,1,1,0,0
562,5,2013-05-17,19971,3527,1,1,0,0
817,5,2013-05-17,26753,3905,1,1,0,0
1114,5,2013-05-17,21602,3553,1,1,0,0
251,4,2013-05-16,20569,2514,1,1,0,0
262,4,2013-05-16,19617,3229,1,1,0,0
562,4,2013-05-16,19264,3275,1,1,0,0
817,4,2013-05-16,26919,4081,1,1,0,0
1114,4,2013-05-16,20243,3168,1,1,0,0
251,3,2013-05-15,20540,2535,1,1,0,0
262,3,2013-05-15,19957,3292,1,1,0,0
562,3,2013-05-15,18247,3257,1,1,0,0
817,3,2013-05-15,28151,3983,1,1,0,0
1114,3,2013-05-15,19543,3017,1,1,0,0
251,2,2013-05-14,22829,2644,1,1,0,0
262,2,2013-05-14,20422,3102,1,1,0,0
562,2,2013-05-14,19531,3269,1,1,0,0
817,2,2013-05-14,28845,4098,1,1,0,0
1114,2,2013-05-14,21167,3150,1,1,0,0
251,1,2013-05-13,22178,2609,1,1,0,0
262,1,2013-05-13,22935,3679,1,1,0,0
562,1,2013-05-13,22104,3590,1,1,0,0
817,1,2013-05-13,30993,4291,1,1,0,0
1114,1,2013-05-13,22630,3113,1,1,0,0
251,7,2013-05-12,0,0,0,0,0,0
262,7,2013-05-12,29031,4638,1,0,0,0
562,7,2013-05-12,18563,3387,1,0,0,0
817,7,2013-05-12,0,0,0,0,0,0
1114,7,2013-05-12,0,0,0,0,0,0
251,6,2013-05-11,18003,2477,1,0,0,0
262,6,2013-05-11,18241,3473,1,0,0,0
562,6,2013-05-11,13679,2753,1,0,0,0
817,6,2013-05-11,16245,2418,1,0,0,0
1114,6,2013-05-11,20720,3624,1,0,0,0
251,5,2013-05-10,23672,2896,1,0,0,0
262,5,2013-05-10,21238,3697,1,0,0,1
562,5,2013-05-10,17563,3209,1,0,0,1
817,5,2013-05-10,23925,3564,1,0,0,1
1114,5,2013-05-10,26766,4106,1,0,0,1
251,4,2013-05-09,0,0,0,0,a,0
262,4,2013-05-09,34133,5090,1,0,a,1
562,4,2013-05-09,18522,3090,1,0,a,0
817,4,2013-05-09,0,0,0,0,a,0
1114,4,2013-05-09,0,0,0,0,a,1
251,3,2013-05-08,19662,2521,1,0,0,0
262,3,2013-05-08,20465,3562,1,0,0,1
562,3,2013-05-08,19474,3603,1,0,0,0
817,3,2013-05-08,25488,3782,1,0,0,0
1114,3,2013-05-08,20704,3449,1,0,0,1
251,2,2013-05-07,18088,2406,1,0,0,0
262,2,2013-05-07,20605,3535,1,0,0,1
562,2,2013-05-07,18657,3231,1,0,0,0
817,2,2013-05-07,26481,3981,1,0,0,0
1114,2,2013-05-07,16949,2954,1,0,0,1
251,1,2013-05-06,19016,2561,1,0,0,0
262,1,2013-05-06,19007,3270,1,0,0,1
562,1,2013-05-06,17545,3305,1,0,0,0
817,1,2013-05-06,26638,4015,1,0,0,0
1114,1,2013-05-06,19312,3322,1,0,0,1
251,7,2013-05-05,0,0,0,0,0,0
262,7,2013-05-05,27559,4735,1,0,0,0
562,7,2013-05-05,16731,2978,1,0,0,0
817,7,2013-05-05,0,0,0,0,0,0
1114,7,2013-05-05,0,0,0,0,0,0
251,6,2013-05-04,19807,2634,1,0,0,0
262,6,2013-05-04,19723,4227,1,0,0,0
562,6,2013-05-04,14347,2962,1,0,0,0
817,6,2013-05-04,18232,2619,1,0,0,0
1114,6,2013-05-04,22090,3928,1,0,0,0
251,5,2013-05-03,21870,2736,1,1,0,0
262,5,2013-05-03,24444,4482,1,1,0,1
562,5,2013-05-03,19883,3518,1,1,0,0
817,5,2013-05-03,28638,3943,1,1,0,0
1114,5,2013-05-03,22942,3944,1,1,0,1
251,4,2013-05-02,25160,2910,1,1,0,0
262,4,2013-05-02,25478,4491,1,1,0,1
562,4,2013-05-02,21986,3629,1,1,0,0
817,4,2013-05-02,29875,4084,1,1,0,0
1114,4,2013-05-02,27644,4335,1,1,0,1
251,3,2013-05-01,0,0,0,1,a,0
262,3,2013-05-01,33151,5106,1,1,a,0
562,3,2013-05-01,18546,3008,1,1,a,0
817,3,2013-05-01,0,0,0,1,a,0
1114,3,2013-05-01,0,0,0,1,a,0
251,2,2013-04-30,25064,2901,1,1,0,0
262,2,2013-04-30,24377,3719,1,1,0,0
562,2,2013-04-30,23166,3633,1,1,0,0
817,2,2013-04-30,31375,4245,1,1,0,0
1114,2,2013-04-30,26463,3667,1,1,0,0
251,1,2013-04-29,22903,2682,1,1,0,0
262,1,2013-04-29,22098,3428,1,1,0,0
562,1,2013-04-29,22038,3504,1,1,0,0
817,1,2013-04-29,31533,4144,1,1,0,0
1114,1,2013-04-29,22082,3123,1,1,0,0
251,7,2013-04-28,0,0,0,0,0,0
262,7,2013-04-28,28026,4309,1,0,0,0
562,7,2013-04-28,17334,3000,1,0,0,0
817,7,2013-04-28,0,0,0,0,0,0
1114,7,2013-04-28,0,0,0,0,0,0
251,6,2013-04-27,19245,2399,1,0,0,0
262,6,2013-04-27,17931,3187,1,0,0,0
562,6,2013-04-27,14313,2597,1,0,0,0
817,6,2013-04-27,16756,2356,1,0,0,0
1114,6,2013-04-27,21258,3336,1,0,0,0
251,5,2013-04-26,17680,2261,1,1,0,0
262,5,2013-04-26,23289,3880,1,1,0,0
562,5,2013-04-26,20624,3587,1,1,0,0
817,5,2013-04-26,25758,3719,1,1,0,0
1114,5,2013-04-26,19462,2919,1,1,0,0
251,4,2013-04-25,17762,2427,1,1,0,0
262,4,2013-04-25,18095,3065,1,1,0,0
562,4,2013-04-25,17087,3118,1,1,0,0
817,4,2013-04-25,25554,3874,1,1,0,0
1114,4,2013-04-25,18888,3033,1,1,0,0
251,3,2013-04-24,18100,2406,1,1,0,0
262,3,2013-04-24,18518,2996,1,1,0,0
562,3,2013-04-24,17501,3066,1,1,0,0
817,3,2013-04-24,27510,3984,1,1,0,0
1114,3,2013-04-24,20126,3088,1,1,0,0
251,2,2013-04-23,20473,2454,1,1,0,0
262,2,2013-04-23,18598,3079,1,1,0,0
562,2,2013-04-23,19281,3278,1,1,0,0
817,2,2013-04-23,28741,4109,1,1,0,0
1114,2,2013-04-23,18936,2866,1,1,0,0
251,1,2013-04-22,21930,2664,1,1,0,0
262,1,2013-04-22,20443,3339,1,1,0,0
562,1,2013-04-22,20180,3335,1,1,0,0
817,1,2013-04-22,30330,4149,1,1,0,0
1114,1,2013-04-22,23135,3294,1,1,0,0
251,7,2013-04-21,0,0,0,0,0,0
262,7,2013-04-21,25876,4300,1,0,0,0
562,7,2013-04-21,16903,3030,1,0,0,0
817,7,2013-04-21,0,0,0,0,0,0
1114,7,2013-04-21,0,0,0,0,0,0
251,6,2013-04-20,17163,2312,1,0,0,0
262,6,2013-04-20,16757,3235,1,0,0,0
562,6,2013-04-20,13664,2700,1,0,0,0
817,6,2013-04-20,15551,2384,1,0,0,0
1114,6,2013-04-20,21261,3717,1,0,0,0
251,5,2013-04-19,15705,2153,1,0,0,0
262,5,2013-04-19,18418,3343,1,0,0,0
562,5,2013-04-19,16695,3395,1,0,0,0
817,5,2013-04-19,22214,3503,1,0,0,0
1114,5,2013-04-19,17082,2930,1,0,0,0
251,4,2013-04-18,14985,2068,1,0,0,0
262,4,2013-04-18,16319,2945,1,0,0,0
562,4,2013-04-18,15353,3045,1,0,0,0
817,4,2013-04-18,23064,3706,1,0,0,0
1114,4,2013-04-18,15022,2810,1,0,0,0
251,3,2013-04-17,14645,2172,1,0,0,0
262,3,2013-04-17,16105,2831,1,0,0,0
562,3,2013-04-17,15406,2947,1,0,0,0
817,3,2013-04-17,23816,3756,1,0,0,0
1114,3,2013-04-17,15853,2872,1,0,0,0
251,2,2013-04-16,15614,2156,1,0,0,0
262,2,2013-04-16,15380,2783,1,0,0,0
562,2,2013-04-16,16018,3040,1,0,0,0
817,2,2013-04-16,23765,3841,1,0,0,0
1114,2,2013-04-16,15692,2805,1,0,0,0
251,1,2013-04-15,15303,2264,1,0,0,0
262,1,2013-04-15,16561,3000,1,0,0,0
562,1,2013-04-15,15431,3048,1,0,0,0
817,1,2013-04-15,23552,3827,1,0,0,0
1114,1,2013-04-15,17756,3034,1,0,0,0
251,7,2013-04-14,0,0,0,0,0,0
262,7,2013-04-14,25986,4274,1,0,0,0
562,7,2013-04-14,14742,2877,1,0,0,0
817,7,2013-04-14,0,0,0,0,0,0
1114,7,2013-04-14,0,0,0,0,0,0
251,6,2013-04-13,16543,2320,1,0,0,0
262,6,2013-04-13,16820,3267,1,0,0,0
562,6,2013-04-13,13497,2554,1,0,0,0
817,6,2013-04-13,15384,2387,1,0,0,0
1114,6,2013-04-13,20650,3344,1,0,0,0
251,5,2013-04-12,18527,2340,1,1,0,0
262,5,2013-04-12,20245,3568,1,1,0,0
562,5,2013-04-12,19042,3527,1,1,0,0
817,5,2013-04-12,24385,3597,1,1,0,0
1114,5,2013-04-12,21734,3185,1,1,0,0
251,4,2013-04-11,19025,2429,1,1,0,0
262,4,2013-04-11,18917,3125,1,1,0,0
562,4,2013-04-11,18809,3295,1,1,0,0
817,4,2013-04-11,25126,3832,1,1,0,0
1114,4,2013-04-11,19188,2818,1,1,0,0
251,3,2013-04-10,20071,2379,1,1,0,0
262,3,2013-04-10,18839,3148,1,1,0,0
562,3,2013-04-10,18416,3177,1,1,0,0
817,3,2013-04-10,25959,3766,1,1,0,0
1114,3,2013-04-10,17702,2709,1,1,0,0
251,2,2013-04-09,20851,2567,1,1,0,0
262,2,2013-04-09,19328,3163,1,1,0,0
562,2,2013-04-09,20733,3402,1,1,0,0
817,2,2013-04-09,28054,3982,1,1,0,0
1114,2,2013-04-09,20371,3026,1,1,0,0
251,1,2013-04-08,21905,2599,1,1,0,0
262,1,2013-04-08,21475,3298,1,1,0,0
562,1,2013-04-08,21439,3461,1,1,0,0
817,1,2013-04-08,31263,4166,1,1,0,0
1114,1,2013-04-08,22237,3233,1,1,0,0
251,7,2013-04-07,0,0,0,0,0,0
262,7,2013-04-07,27342,4153,1,0,0,0
562,7,2013-04-07,16086,3029,1,0,0,0
817,7,2013-04-07,0,0,0,0,0,0
1114,7,2013-04-07,0,0,0,0,0,0
251,6,2013-04-06,17926,2273,1,0,0,0
262,6,2013-04-06,17609,3277,1,0,0,0
562,6,2013-04-06,13919,2887,1,0,0,0
817,6,2013-04-06,16049,2399,1,0,0,0
1114,6,2013-04-06,21504,3589,1,0,0,0
251,5,2013-04-05,17035,2218,1,0,0,1
262,5,2013-04-05,18290,3327,1,0,0,0
562,5,2013-04-05,17848,3359,1,0,0,0
817,5,2013-04-05,21983,3193,1,0,0,1
1114,5,2013-04-05,19729,3156,1,0,0,0
251,4,2013-04-04,17768,2324,1,0,0,1
262,4,2013-04-04,17155,3027,1,0,0,0
562,4,2013-04-04,16690,3020,1,0,0,0
817,4,2013-04-04,23032,3420,1,0,0,1
1114,4,2013-04-04,19246,3139,1,0,0,0
251,3,2013-04-03,18584,2324,1,0,0,1
262,3,2013-04-03,18063,3139,1,0,0,0
562,3,2013-04-03,17061,3048,1,0,0,0
817,3,2013-04-03,21956,3364,1,0,0,1
1114,3,2013-04-03,19529,3179,1,0,0,0
251,2,2013-04-02,19556,2612,1,0,0,1
262,2,2013-04-02,20036,3554,1,0,0,0
562,2,2013-04-02,19113,3418,1,0,0,1
817,2,2013-04-02,23987,3542,1,0,0,1
1114,2,2013-04-02,22430,3617,1,0,0,0
251,1,2013-04-01,0,0,0,0,b,1
262,1,2013-04-01,33326,5013,1,0,b,0
562,1,2013-04-01,20449,3547,1,0,b,1
817,1,2013-04-01,0,0,0,0,b,1
1114,1,2013-04-01,0,0,0,0,b,0
251,7,2013-03-31,0,0,0,0,0,0
262,7,2013-03-31,25672,3869,1,0,0,0
562,7,2013-03-31,14992,2583,1,0,0,0
817,7,2013-03-31,0,0,0,0,0,0
1114,7,2013-03-31,0,0,0,0,0,0
251,6,2013-03-30,25011,2892,1,0,0,0
262,6,2013-03-30,23672,3752,1,0,0,0
562,6,2013-03-30,17560,2956,1,0,0,0
817,6,2013-03-30,19228,2709,1,0,0,0
1114,6,2013-03-30,28165,3944,1,0,0,0
251,5,2013-03-29,0,0,0,1,b,1
262,5,2013-03-29,36227,5069,1,1,b,0
562,5,2013-03-29,20397,3268,1,1,b,1
817,5,2013-03-29,0,0,0,1,b,1
1114,5,2013-03-29,0,0,0,1,b,0
251,4,2013-03-28,26473,2987,1,1,0,1
262,4,2013-03-28,29903,4555,1,1,0,0
562,4,2013-03-28,24721,3817,1,1,0,1
817,4,2013-03-28,32529,4018,1,1,0,1
1114,4,2013-03-28,28970,3814,1,1,0,0
251,3,2013-03-27,23115,2749,1,1,0,1
262,3,2013-03-27,22753,3543,1,1,0,0
562,3,2013-03-27,20202,3342,1,1,0,1
817,3,2013-03-27,30693,4037,1,1,0,1
1114,3,2013-03-27,26339,3679,1,1,0,0
251,2,2013-03-26,24372,2855,1,1,0,1
262,2,2013-03-26,21557,3409,1,1,0,0
562,2,2013-03-26,19683,3327,1,1,0,1
817,2,2013-03-26,30729,4051,1,1,0,1
1114,2,2013-03-26,23476,3404,1,1,0,0
251,1,2013-03-25,24046,2828,1,1,0,1
262,1,2013-03-25,21742,3503,1,1,0,0
562,1,2013-03-25,21629,3530,1,1,0,1
817,1,2013-03-25,31383,4134,1,1,0,1
1114,1,2013-03-25,23467,3418,1,1,0,0
251,7,2013-03-24,0,0,0,0,0,0
262,7,2013-03-24,21527,3663,1,0,0,0
562,7,2013-03-24,18874,3210,1,0,0,1
817,7,2013-03-24,0,0,0,0,0,0
1114,7,2013-03-24,0,0,0,0,0,0
251,6,2013-03-23,18845,2268,1,0,0,0
262,6,2013-03-23,16888,3163,1,0,0,0
562,6,2013-03-23,13853,2700,1,0,0,1
817,6,2013-03-23,16259,2308,1,0,0,0
1114,6,2013-03-23,20924,3172,1,0,0,0
251,5,2013-03-22,20328,2448,1,1,0,0
262,5,2013-03-22,20043,3450,1,1,0,0
562,5,2013-03-22,18531,3261,1,1,0,1
817,5,2013-03-22,25591,3456,1,1,0,0
1114,5,2013-03-22,20670,3001,1,1,0,0
251,4,2013-03-21,20053,2389,1,1,0,0
262,4,2013-03-21,19685,3250,1,1,0,0
562,4,2013-03-21,18489,3071,1,1,0,1
817,4,2013-03-21,25699,3539,1,1,0,0
1114,4,2013-03-21,19078,2874,1,1,0,0
251,3,2013-03-20,19558,2356,1,1,0,0
262,3,2013-03-20,21578,3275,1,1,0,0
562,3,2013-03-20,18630,3198,1,1,0,1
817,3,2013-03-20,28101,3692,1,1,0,0
1114,3,2013-03-20,19273,2831,1,1,0,0
251,2,2013-03-19,22473,2589,1,1,0,0
262,2,2013-03-19,20830,3300,1,1,0,0
562,2,2013-03-19,20280,3191,1,1,0,1
817,2,2013-03-19,26596,3579,1,1,0,0
1114,2,2013-03-19,19992,2817,1,1,0,0
251,1,2013-03-18,25363,2866,1,1,0,0
262,1,2013-03-18,21903,3391,1,1,0,0
562,1,2013-03-18,21478,3478,1,1,0,1
817,1,2013-03-18,29598,3843,1,1,0,0
1114,1,2013-03-18,19955,2802,1,1,0,0
251,7,2013-03-17,0,0,0,0,0,0
262,7,2013-03-17,28221,4204,1,0,0,0
562,7,2013-03-17,17148,2863,1,0,0,0
817,7,2013-03-17,0,0,0,0,0,0
1114,7,2013-03-17,0,0,0,0,0,0
251,6,2013-03-16,19126,2451,1,0,0,0
262,6,2013-03-16,17238,3151,1,0,0,0
562,6,2013-03-16,13490,2651,1,0,0,0
817,6,2013-03-16,15501,2354,1,0,0,0
1114,6,2013-03-16,22171,3371,1,0,0,0
251,5,2013-03-15,18683,2358,1,0,0,0
262,5,2013-03-15,18101,3255,1,0,0,1
562,5,2013-03-15,17899,3300,1,0,0,0
817,5,2013-03-15,21821,3217,1,0,0,0
1114,5,2013-03-15,18216,2990,1,0,0,1
251,4,2013-03-14,16744,2228,1,0,0,0
262,4,2013-03-14,17209,3018,1,0,0,1
562,4,2013-03-14,17416,3175,1,0,0,0
817,4,2013-03-14,21693,3387,1,0,0,0
1114,4,2013-03-14,17239,2767,1,0,0,1
251,3,2013-03-13,16568,2237,1,0,0,0
262,3,2013-03-13,17024,2936,1,0,0,1
562,3,2013-03-13,16460,3071,1,0,0,0
817,3,2013-03-13,21840,3443,1,0,0,0
1114,3,2013-03-13,15837,2539,1,0,0,1
251,2,2013-03-12,16833,2185,1,0,0,0
262,2,2013-03-12,16876,2946,1,0,0,1
562,2,2013-03-12,17628,3046,1,0,0,0
817,2,2013-03-12,21474,3334,1,0,0,0
1114,2,2013-03-12,15695,2630,1,0,0,1
251,1,2013-03-11,16910,2213,1,0,0,0
262,1,2013-03-11,18352,3086,1,0,0,1
562,1,2013-03-11,18136,3263,1,0,0,0
817,1,2013-03-11,22310,3307,1,0,0,0
1114,1,2013-03-11,13761,2178,1,0,0,1
251,7,2013-03-10,0,0,0,0,0,0
262,7,2013-03-10,27094,4130,1,0,0,0
562,7,2013-03-10,18712,3180,1,0,0,0
817,7,2013-03-10,0,0,0,0,0,0
1114,7,2013-03-10,0,0,0,0,0,0
251,6,2013-03-09,16781,2172,1,0,0,0
262,6,2013-03-09,16727,3043,1,0,0,0
562,6,2013-03-09,13454,2658,1,0,0,0
817,6,2013-03-09,14587,2154,1,0,0,0
1114,6,2013-03-09,17776,2819,1,0,0,0
251,5,2013-03-08,19793,2367,1,1,0,0
262,5,2013-03-08,22601,3605,1,1,0,1
562,5,2013-03-08,20692,3633,1,1,0,0
817,5,2013-03-08,24881,3471,1,1,0,0
1114,5,2013-03-08,18976,2869,1,1,0,1
251,4,2013-03-07,20354,2510,1,1,0,0
262,4,2013-03-07,19565,3092,1,1,0,1
562,4,2013-03-07,19072,3235,1,1,0,0
817,4,2013-03-07,26104,3722,1,1,0,0
1114,4,2013-03-07,19292,2982,1,1,0,1
251,3,2013-03-06,20026,2479,1,1,0,0
262,3,2013-03-06,18989,3153,1,1,0,1
562,3,2013-03-06,17864,3141,1,1,0,0
817,3,2013-03-06,26855,3814,1,1,0,0
1114,3,2013-03-06,20453,3241,1,1,0,1
251,2,2013-03-05,23745,2769,1,1,0,0
262,2,2013-03-05,21379,3222,1,1,0,1
562,2,2013-03-05,19239,3190,1,1,0,0
817,2,2013-03-05,30246,3976,1,1,0,0
1114,2,2013-03-05,22027,3244,1,1,0,1
251,1,2013-03-04,23791,2877,1,1,0,0
262,1,2013-03-04,21749,3264,1,1,0,1
562,1,2013-03-04,22597,3440,1,1,0,0
817,1,2013-03-04,32469,4095,1,1,0,0
1114,1,2013-03-04,24845,3424,1,1,0,1
251,7,2013-03-03,0,0,0,0,0,0
262,7,2013-03-03,29150,4314,1,0,0,0
562,7,2013-03-03,20210,3285,1,0,0,0
817,7,2013-03-03,0,0,0,0,0,0
1114,7,2013-03-03,0,0,0,0,0,0
251,6,2013-03-02,20921,2610,1,0,0,0
262,6,2013-03-02,18411,3281,1,0,0,0
562,6,2013-03-02,14911,2821,1,0,0,0
817,6,2013-03-02,17195,2523,1,0,0,0
1114,6,2013-03-02,22086,3397,1,0,0,0
251,5,2013-03-01,17538,2268,1,0,0,0
262,5,2013-03-01,20419,3410,1,0,0,0
562,5,2013-03-01,18411,3416,1,0,0,0
817,5,2013-03-01,22038,3197,1,0,0,0
1114,5,2013-03-01,18304,3005,1,0,0,0
251,4,2013-02-28,19130,2427,1,0,0,0
262,4,2013-02-28,18299,3071,1,0,0,0
562,4,2013-02-28,17549,3156,1,0,0,0
817,4,2013-02-28,23407,3535,1,0,0,0
1114,4,2013-02-28,17746,2728,1,0,0,0
251,3,2013-02-27,16635,2188,1,0,0,0
262,3,2013-02-27,16288,2717,1,0,0,0
562,3,2013-02-27,16205,2877,1,0,0,0
817,3,2013-02-27,22299,3339,1,0,0,0
1114,3,2013-02-27,16568,2635,1,0,0,0
251,2,2013-02-26,16278,2168,1,0,0,0
262,2,2013-02-26,16495,2781,1,0,0,0
562,2,2013-02-26,15440,2826,1,0,0,0
817,2,2013-02-26,21533,3300,1,0,0,0
1114,2,2013-02-26,14819,2394,1,0,0,0
251,1,2013-02-25,15058,2050,1,0,0,0
262,1,2013-02-25,15650,2715,1,0,0,0
562,1,2013-02-25,15328,2878,1,0,0,0
817,1,2013-02-25,22607,3401,1,0,0,0
1114,1,2013-02-25,15079,2415,1,0,0,0
251,7,2013-02-24,0,0,0,0,0,0
262,7,2013-02-24,25164,3796,1,0,0,0
562,7,2013-02-24,15915,2795,1,0,0,0
817,7,2013-02-24,0,0,0,0,0,0
1114,7,2013-02-24,0,0,0,0,0,0
251,6,2013-02-23,17546,2183,1,0,0,0
262,6,2013-02-23,15830,2942,1,0,0,0
562,6,2013-02-23,12613,2525,1,0,0,0
817,6,2013-02-23,14057,2057,1,0,0,0
1114,6,2013-02-23,19700,3100,1,0,0,0
251,5,2013-02-22,19317,2261,1,1,0,0
262,5,2013-02-22,20788,3413,1,1,0,0
562,5,2013-02-22,18580,3333,1,1,0,0
817,5,2013-02-22,23655,3274,1,1,0,0
1114,5,2013-02-22,19674,2827,1,1,0,0
251,4,2013-02-21,17695,2222,1,1,0,0
262,4,2013-02-21,18296,2975,1,1,0,0
562,4,2013-02-21,18565,3082,1,1,0,0
817,4,2013-02-21,25263,3472,1,1,0,0
1114,4,2013-02-21,17978,2684,1,1,0,0
251,3,2013-02-20,21100,2515,1,1,0,0
262,3,2013-02-20,18590,3022,1,1,0,0
562,3,2013-02-20,17748,3053,1,1,0,0
817,3,2013-02-20,26492,3523,1,1,0,0
1114,3,2013-02-20,18025,2657,1,1,0,0
